construct,filename,split,n_instances,n_voxels,shape,img_path,mask_path
JwtBr,20240525_JwtBr_40uMDFHBI_Sample2_1_3.tif,train,13,1549,52x128x114,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample2_1_3_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample2_1_3_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample2_1_4.tif,train,76,2703,52x122x184,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample2_1_4_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample2_1_4_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample2_1_6.tif,val,40,15025,52x240x168,val/JwtBr__20240525_JwtBr_40uMDFHBI_Sample2_1_6_img.tif,val/JwtBr__20240525_JwtBr_40uMDFHBI_Sample2_1_6_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample3_1_1.tif,train,95,28585,52x160x138,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_1_1_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_1_1_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample3_1_2.tif,train,20,9825,52x169x162,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_1_2_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_1_2_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample3_1_3.tif,train,6,7398,52x130x172,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_1_3_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_1_3_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample3_1_4.tif,train,49,8115,29x276x216,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_1_4_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_1_4_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample3_2_1.tif,train,314,70557,47x350x219,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_2_1_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_2_1_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample3_2_2.tif,train,99,14543,47x234x285,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_2_2_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_2_2_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample3_2_3.tif,val,45,5459,47x137x149,val/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_2_3_img.tif,val/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_2_3_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample3_2_4.tif,val,36,22085,47x180x216,val/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_2_4_img.tif,val/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_2_4_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample3_2_5.tif,train,71,18073,47x212x188,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_2_5_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_2_5_masks.tif
JwtBr,20240525_JwtBr_40uMDFHBI_Sample3_2_6.tif,train,15,15179,47x144x186,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_2_6_img.tif,train/JwtBr__20240525_JwtBr_40uMDFHBI_Sample3_2_6_masks.tif
